,lotfrontage,lotarea,street,landcontour,lotconfig,landslope,neighborhood,bldgtype,overallqual,overallcond,yearbuilt,yearremodadd,roofstyle,masvnrarea,exterqual,extercond,foundation,bsmtqual,bsmtcond,bsmtexposure,bsmtunfsf,totalbsmtsf,heatingqc,centralair,1stflrsf,lowqualfinsf,grlivarea,bedroomabvgr,kitchenabvgr,kitchenqual,totrmsabvgrd,fireplacequ,garageyrblt,garagecars,garagearea,garagequal,garagecond,paveddrive,enclosedporch,miscval,mosold,yrsold,saletype,salecondition,saleprice,log_price,plannedunitdev,remodhome,remodgarage,totalbath,bsmttotalbath,splitmulti,seassold,residentzone,reszonehidens,publicutil,isartery,isfeeder,normcond,rrnearby,rradj,positnear,positadj,lotshapereg,compshgroof,finishedstories,asbestos,totalsf,enc_2ndfloor,finishsf,lqfinishpct,bsmtlivqtr,bsmtlivqtrlq,bsmtunf,nobsmt,gasheat,porchdecksf,yardsf,sbreaker,lqfuse,typfunc,attachdgarage,nogarage,detachdgarage,finishgarage,onext,ext,ext_uniqueness,unique_ext,enc_pool,enc_alley,enc_fence,extrarooms,finishbsmtsf,finishbsmt,multfireplaces
14,6.760790225246735,27.108682501461836,Pave,Lvl,Corner,Gtl,NAmes,1Fam,6,0.7434917749851749,1960,1960,Hip,1,2,1.2286546980775868,Hip,2,2,0.7434917749851749,520,15.827134018339745,2,True,15.827134018339745,0.0,15.827134018339745,2,0.7434917749851749,2,5,1,1960.0,1,352,1.2286546980775868,1.2286546980775868,True,9.078768169611399,0.0,5,2008,WD,Normal,49.72055430914004,11.964001084330445,False,False,False,2,1,False,Spring,True,False,0.7434917749851749,False,False,True,False,False,False,False,False,True,1.0,False,18.922186459284134,False,17.835450180649282,0.0,False,True,True,False,True,9.623548136008086,26.196244177798913,False,False,True,True,False,False,False,True,MetalSd,0.14520547945205478,False,0.0,0.0,0.7434917749851749,2,13.711526384225246,True,False
15,6.019722877214801,23.597922193345905,Pave,Lvl,Corner,Gtl,BrkSide,1Fam,7,1.8986483073060745,1929,2001,Gable,0,2,1.2286546980775868,Gable,2,2,0.7434917749851749,832,14.191061828346102,4,True,14.291376955913076,0.0,14.291376955913076,2,0.7434917749851749,2,5,1,1991.0,2,576,1.2286546980775868,1.2286546980775868,True,0.0,0.0,7,2007,WD,Normal,47.85492350158421,11.790557201568507,False,True,False,1,0,False,Summer,True,False,0.7434917749851749,False,False,True,False,False,False,False,True,True,1.0,False,17.10003802130558,False,14.291376955913076,0.0,False,False,False,False,True,8.814500279811526,22.580566096299556,False,False,True,False,False,True,False,True,Wd Sdng,0.12123287671232877,False,0.0,0.0,0.7434917749851749,2,0.0,False,False
16,6.432626298183159,27.295255185184697,Pave,Lvl,CulDSac,Gtl,NAmes,1Fam,6,1.597539553864471,1970,1970,Gable,1,2,1.2286546980775868,Gable,2,2,0.7434917749851749,426,14.925224194501203,4,True,14.925224194501203,0.0,14.925224194501203,2,0.7434917749851749,2,5,2,1970.0,2,480,1.2286546980775868,1.2286546980775868,True,0.0,13.540165557438545,3,2010,WD,Normal,49.151169557867384,11.911701584927597,False,False,False,1,1,False,Spring,True,False,0.7434917749851749,False,False,True,False,False,False,False,False,True,1.0,False,17.885794381692495,False,16.820574833769033,0.0,True,False,False,False,True,0.0,26.696625554670124,False,False,True,True,False,False,True,True,Wd Sdng,0.12123287671232877,False,0.0,0.0,0.0,2,12.844554790766134,True,False
17,6.793279091203677,27.03246731437478,Pave,Lvl,Inside,Gtl,Sawyer,Duplex,4,0.7434917749851749,1967,1967,Gable,0,2,1.2286546980775868,Gable,0,1,0.0,0,0.0,2,True,15.968047875791784,0.0,15.968047875791784,2,1.2286546980775868,2,6,1,1967.0,2,516,1.2286546980775868,1.2286546980775868,True,0.0,12.335546988796354,10,2006,WD,Normal,43.9575269118278,11.407564949312402,False,False,False,2,0,False,Fall,True,False,0.7434917749851749,False,False,True,False,False,False,False,True,True,1.0,False,15.968047875791784,False,15.968047875791784,0.0,False,False,False,True,True,0.0,26.223252812802773,False,False,True,False,False,False,False,True,MetalSd,0.14520547945205478,False,0.0,0.0,0.0,2,0.0,False,False
18,6.592709814890251,28.59609137610489,Pave,Lvl,Inside,Gtl,SawyerW,1Fam,5,0.7434917749851749,2004,2004,Gable,0,2,1.2286546980775868,Gable,2,2,0.7434917749851749,468,15.343467423289718,4,True,15.343467423289718,0.0,15.343467423289718,3,0.7434917749851749,3,6,1,2004.0,2,576,1.2286546980775868,1.2286546980775868,True,0.0,0.0,6,2008,WD,Normal,49.85926383984989,11.976659481202368,False,False,False,2,1,False,Summer,True,False,0.7434917749851749,False,False,True,False,True,False,False,True,True,1.0,False,18.366411357759002,False,17.290606000573273,0.0,True,False,False,False,True,7.633900414195347,27.97713494366275,False,False,True,False,False,True,False,True,VinylSd,0.34383561643835614,False,0.0,0.0,0.0,2,13.245293773244972,True,False
19,6.7279383425250145,24.832239154235214,Pave,Lvl,Inside,Gtl,NAmes,1Fam,5,1.2286546980775868,1958,1965,Hip,0,2,1.2286546980775868,Hip,2,2,0.7434917749851749,525,15.023382760689849,2,True,16.10527250505829,0.0,16.10527250505829,3,0.7434917749851749,2,6,1,1958.0,1,294,1.2286546980775868,1.2286546980775868,True,0.0,0.0,5,2009,Other,Other,48.40397565699708,11.842229212112828,False,True,False,1,0,False,Spring,True,False,0.7434917749851749,False,False,True,False,False,False,False,True,True,1.0,False,18.652824885151624,False,17.496874608146683,0.0,False,True,True,False,True,0.0,23.691681797770205,False,False,False,True,False,False,False,False,BrkFace_Plywood,0.00410958904109589,True,0.0,0.0,0.7434917749851749,2,12.363140518063084,True,False
20,7.609272740661634,28.847413520217415,Pave,Lvl,Corner,Gtl,NridgHt,1Fam,8,0.7434917749851749,2005,2006,Gable,1,3,1.2286546980775868,Gable,4,2,1.597539553864471,1158,15.501549755208707,4,True,15.501549755208707,0.0,18.668778242472815,4,0.7434917749851749,3,9,3,2005.0,3,853,1.2286546980775868,1.2286546980775868,True,0.0,0.0,11,2006,New,Partial,58.303406935180085,12.692503112461443,False,True,False,4,0,False,Fall,True,False,0.7434917749851749,False,False,True,False,False,False,False,False,True,2.0,False,20.624056777552426,True,18.668778242472815,0.0,False,False,False,False,True,11.530630690731886,27.411621055029958,False,False,True,True,False,False,False,True,VinylSd,0.34383561643835614,False,0.0,0.0,0.0,4,0.0,False,False
21,6.263039392161627,24.744129200177788,Pave,Bnk,Inside,Gtl,IDOTRR,1Fam,7,1.597539553864471,1930,1950,Gable,0,2,1.2286546980775868,Gable,2,2,0.7434917749851749,637,13.194249254107158,4,True,15.321525829064292,0.0,15.321525829064292,3,0.7434917749851749,3,6,3,1930.0,1,280,1.2286546980775868,1.2286546980775868,False,9.512540622982552,0.0,6,2007,WD,Normal,48.43467621876067,11.845102777308561,False,True,False,1,0,False,Summer,True,False,0.7434917749851749,False,False,True,False,False,False,False,True,True,1.0,False,17.252502177697856,False,15.321525829064292,0.0,False,False,False,False,True,0.0,23.801509629345787,False,True,True,True,False,False,False,True,Wd Sdng,0.12123287671232877,False,0.0,0.7434917749851749,0.7434917749851749,2,0.0,False,False
22,6.888654957871245,26.3840180461792,Pave,Lvl,Inside,Gtl,CollgCr,1Fam,8,0.7434917749851749,2002,2002,Hip,1,3,1.2286546980775868,Hip,3,2,0.7434917749851749,1777,17.333477717147698,4,True,17.37851534489021,0.0,17.37851534489021,3,0.7434917749851749,3,7,3,2002.0,2,534,1.2286546980775868,1.2286546980775868,True,0.0,0.0,9,2008,WD,Normal,54.06306076120473,12.345834587905333,False,False,False,2,0,False,Fall,True,False,0.7434917749851749,False,False,True,False,False,False,False,True,True,1.0,False,20.67891132505035,False,17.37851534489021,0.0,False,False,False,False,True,10.956425288376805,24.877083303890497,False,False,True,True,False,False,False,True,VinylSd,0.34383561643835614,False,0.0,0.0,0.0,3,0.0,False,False
23,5.705636841691619,21.55432993333939,Pave,Lvl,Inside,Gtl,MeadowV,TwnhsE,5,1.597539553864471,1976,1976,Gable,0,2,1.2286546980775868,Gable,3,2,0.7434917749851749,200,15.065969613149619,2,True,15.142486494210186,0.0,15.142486494210186,3,0.7434917749851749,2,6,2,1976.0,2,572,1.2286546980775868,1.2286546980775868,True,0.0,0.0,6,2007,WD,Normal,47.68566950175232,11.77452020265869,True,False,False,1,1,False,Summer,True,False,0.7434917749851749,False,False,True,False,False,False,False,True,True,1.0,False,18.091663214974655,False,17.634266638873363,0.0,True,False,False,False,True,9.582315670835456,19.721880418405586,False,False,True,True,False,False,False,True,CemntBd,0.04041095890410959,True,0.0,0.0,0.0,2,14.227782617093876,True,False
24,6.9505783867609345,25.354927731459775,Pave,Lvl,Inside,Gtl,Sawyer,1Fam,5,1.8986483073060745,1968,2001,Gable,0,2,1.597539553864471,Gable,2,2,1.2286546980775868,204,15.142486494210186,4,True,15.142486494210186,0.0,15.142486494210186,3,0.7434917749851749,3,6,2,1968.0,1,270,1.2286546980775868,1.2286546980775868,True,0.0,0.0,5,2010,WD,Normal,49.50981555668634,11.944707881395766,False,True,False,1,1,False,Spring,True,False,0.7434917749851749,False,False,True,False,False,False,False,False,True,1.0,False,18.13545995123122,False,17.672239827836133,0.0,True,False,False,False,True,12.307776646734116,24.111743113375397,False,False,True,True,False,False,False,True,Plywood,0.06575342465753424,False,0.0,0.0,0.7434917749851749,2,14.300393728702424,True,False
25,7.8243274956622555,28.854553321201532,Pave,Lvl,Corner,Gtl,NridgHt,1Fam,8,0.7434917749851749,2007,2007,Gable,1,3,1.2286546980775868,Gable,3,2,0.7434917749851749,1566,16.776285594029904,4,True,16.869974200955266,0.0,16.869974200955266,3,0.7434917749851749,3,7,3,2007.0,3,890,1.2286546980775868,1.2286546980775868,True,0.0,0.0,7,2009,WD,Normal,55.35594643933379,12.454103912352162,False,False,False,2,0,False,Summer,True,False,0.7434917749851749,False,False,True,False,False,False,False,True,True,1.0,False,20.06684161892774,False,16.869974200955266,0.0,False,False,False,False,True,6.223930671820461,28.027188342662463,False,False,True,True,False,False,False,True,VinylSd,0.34383561643835614,False,0.0,0.0,0.0,3,0.0,False,False
26,6.3772151605726535,24.542589949747725,Pave,Lvl,Corner,Gtl,NAmes,1Fam,5,1.597539553864471,1951,2000,Gable,0,2,1.2286546980775868,Gable,2,2,1.2286546980775868,180,14.494628458496454,2,True,14.494628458496454,0.0,14.494628458496454,3,0.7434917749851749,3,5,1,2005.0,2,576,1.2286546980775868,1.2286546980775868,True,0.0,0.0,5,2010,WD,Normal,48.07727611768117,11.811547477460344,False,True,True,1,1,False,Spring,True,False,0.7434917749851749,False,False,True,False,False,False,False,True,True,1.0,False,17.39096169037725,False,16.924343981431104,0.0,False,True,True,False,True,10.145305583544694,23.528438289527912,False,False,True,False,False,True,False,True,Wd Sdng,0.12123287671232877,False,0.0,0.0,0.0,1,13.644771157527785,True,False
27,7.534212210670501,27.430288749183635,Pave,Lvl,Inside,Gtl,NridgHt,1Fam,8,0.7434917749851749,2007,2008,Gable,1,3,1.2286546980775868,Gable,4,2,0.7434917749851749,486,17.14699874293445,4,True,17.14699874293445,0.0,17.14699874293445,3,0.7434917749851749,3,7,3,2008.0,3,772,1.2286546980775868,1.2286546980775868,True,0.0,0.0,5,2010,WD,Normal,57.53376445904814,12.631340380934517,False,True,False,2,1,False,Spring,True,False,0.7434917749851749,False,False,True,False,False,False,False,True,True,1.0,False,20.438728753998856,False,19.66810381123142,0.0,True,False,False,False,True,5.97700948713745,26.372413196462897,False,False,True,True,False,False,False,True,VinylSd,0.34383561643835614,False,0.0,0.0,0.0,3,15.70955397193556,True,False
28,5.844717711976988,29.795627990807034,Pave,Lvl,CulDSac,Gtl,NAmes,1Fam,5,1.2286546980775868,1957,1997,Gable,0,2,1.2286546980775868,Gable,2,2,1.8986483073060745,207,16.543452082124652,2,True,16.869974200955266,0.0,16.869974200955266,2,0.7434917749851749,2,6,3,1957.0,1,319,1.2286546980775868,1.2286546980775868,True,0.0,0.0,12,2006,WD,Normal,52.85941564413283,12.24288661865289,False,True,False,1,1,False,Winter,True,False,0.7434917749851749,False,False,True,False,False,False,False,False,True,1.0,False,19.9356697806474,False,19.591677923816228,0.0,False,True,True,False,True,12.642798320007143,28.828344542745608,False,False,True,True,False,False,False,True,MetalSd,0.14520547945205478,False,0.0,0.0,0.0,3,15.90625171625883,True,True
29,6.3772151605726535,23.78605231321281,Pave,Lvl,Inside,Gtl,BrkSide,1Fam,4,1.2286546980775868,1927,1950,Gable,0,2,1.2286546980775868,Gable,2,2,0.7434917749851749,520,12.471795949587197,1,False,12.471795949587197,0.0,12.471795949587197,1,0.7434917749851749,1,4,1,1920.0,1,240,0.7434917749851749,1.2286546980775868,True,7.242399253642748,0.0,5,2008,WD,Normal,41.35636637603527,11.134589024250317,False,True,False,1,0,False,Spring,True,False,0.7434917749851749,False,True,False,True,False,False,False,False,True,1.0,False,15.065969613149619,False,12.471795949587197,0.0,False,False,False,False,True,5.933620739432781,23.248419977704597,False,False,True,False,False,True,False,True,MetalSd,0.14520547945205478,False,0.0,0.0,0.0,2,0.0,False,False
30,5.97700948713745,25.53964662880721,Pave,Lvl,Inside,Gtl,IDOTRR,1Fam,4,0.7434917749851749,1920,1950,Other,0,2,0.7434917749851749,Other,2,2,0.7434917749851749,649,13.26218238017898,2,False,13.26218238017898,0.0,16.035511964560555,3,0.7434917749851749,2,6,1,1920.0,1,250,1.2286546980775868,0.7434917749851749,False,9.014552181892087,0.0,7,2008,WD,Normal,36.627868506314165,10.596634733096073,False,True,False,1,0,False,Summer,False,False,0.7434917749851749,False,True,True,False,False,False,False,True,True,2.0,False,17.78929426967722,True,16.035511964560555,0.0,False,False,False,False,True,6.144036920167593,24.4841023623965,False,False,True,False,False,True,False,True,BrkFace,0.01643835616438356,True,0.0,0.7434917749851749,0.7434917749851749,2,0.0,False,False
31,6.644158774059649,25.57119517711736,Pave,Lvl,CulDSac,Gtl,Sawyer,1Fam,5,1.2286546980775868,1966,2006,Gable,0,2,1.2286546980775868,Gable,2,2,0.7434917749851749,1228,15.743420962367058,3,True,15.743420962367058,0.0,15.743420962367058,3,0.7434917749851749,3,6,1,1966.0,1,271,1.2286546980775868,1.2286546980775868,True,0.0,0.0,6,2008,WD,Normal,49.176585664362186,11.914047823644255,False,True,False,2,0,False,Summer,True,False,0.7434917749851749,False,False,True,False,False,False,False,False,True,1.0,False,18.82599441426101,False,15.743420962367058,0.0,False,False,False,False,True,6.557896243650145,24.584318093738144,False,False,True,True,False,False,False,True,HdBoard,0.13219178082191782,False,0.0,0.0,0.7434917749851749,2,0.0,False,False
32,7.18623908994112,27.18418084806184,Pave,Lvl,Corner,Gtl,CollgCr,1Fam,8,0.7434917749851749,2007,2007,Gable,0,3,1.2286546980775868,Gable,4,2,1.597539553864471,1234,15.763635476261507,4,True,15.763635476261507,0.0,15.763635476261507,3,0.7434917749851749,3,7,1,2007.0,2,484,1.2286546980775868,1.2286546980775868,True,0.0,0.0,1,2008,WD,Normal,51.2311181920904,12.100156419938624,False,False,False,2,0,False,Winter,True,False,0.7434917749851749,False,False,True,False,False,False,False,True,True,1.0,False,18.84922233498429,False,15.763635476261507,0.0,False,False,False,False,True,4.93670377332229,26.411671472759867,False,False,True,True,False,False,False,True,VinylSd,0.34383561643835614,False,0.0,0.0,0.0,3,0.0,False,False
33,6.7279383425250145,26.889315110491836,Pave,Lvl,Inside,Gtl,NAmes,1Fam,5,0.7434917749851749,1959,1959,Hip,0,2,1.2286546980775868,Hip,2,2,0.7434917749851749,380,16.28793557604871,3,True,17.136597423918282,0.0,17.136597423918282,4,0.7434917749851749,3,6,3,1959.0,2,447,1.2286546980775868,1.2286546980775868,True,0.0,0.0,4,2010,WD,Normal,50.30063634746505,12.016726473799254,False,False,False,2,1,False,Spring,True,False,0.7434917749851749,False,False,True,False,False,False,False,False,True,1.0,False,19.95826086003288,False,19.31374434515317,0.0,False,False,False,False,True,5.403582746309219,25.7619929053877,False,False,True,True,False,False,False,True,BrkFace,0.01643835616438356,True,0.0,0.0,0.0,1,14.980430490885222,True,False
